question,answer,label
지도자 인 외국 자회사가 과세 또는 면제에서 면제되기를 원한다면 내부 소득 (동일한 제 5 조 및 Cheonnae Service의 내부 소득을 기준으로 사업의 내부 소득을 제외하고 내부 소득).,"비과세ㆍ면제 또는 제한세율 규정에도 불구하고 제98조제1항 각 호에서 규정하는 세율을 우선 적용하여 원천징수하여야 한다. 다만, 대통령령으로 정하는 바에 따라 조세조약에 따른 비과세ㆍ면제 또는 제한세율을 적용받을 수 있음을 국세청장이 미리 승인한",법인세법
"특정 지역 외국 자회사의 제 98 조, 98-4 및 98-6 조 98 조, 98-4 및 98-6 조는 주 또는 지역의 외국이어야합니다.장관은 자회사의 내부 소득의 경우, 회사가 각 사업에 대해 법인 소득세를 가진 경우, 8 조 또는 9 조에 따라 동일한 제 8 조 또는 9 조",대통령령으로 정하는 바에 따라 제한세율 적용신청서를 제98조 원천징수의무자(이하 이 조에서 “원천징수의무자”라 한다)에게 제출하여야 한다. 이 경우 제93조의2제1항제1호에 해당하여 국외투자기구를 국내원천소득의 실질귀속자로 보는,법인세법
외국 자회사 인 제 93 조에 따라 보유 된 내부 소득의 실제 매력은 외국 자회사에 대한 세금 처리 적용을위한 공제 절차의 특별 조항에 따라 제한된 세율을 적용하려는 경우.,그러하지 아니하다. ,법인세법
"기부금 준비 및 저장을위한 기부금을 발행하는 회사는 대통령 입법에 의한 기증자 진술서 발행일로부터 5 년 동안 저장되어야합니다. 하나, 전자 영수증이 발행 된 경우,", 자산ㆍ부채 및 손익을 그 수익사업에 속하는 것과 수익사업이 아닌 그 밖의 사업에 속하는 것을 각각 다른 회계로 구분하여 기록하여야 한다. ,법인세법
극복 할 수없는 조직이 회계 조항에서 수익성있는 사업을 할 때.,그 주식을 발행한 법인을 말한다)는 지급명세서를 납세지 관할 세무서장에게 그 지급일이 속하는 연도의 다음 연도 2월 말일(휴업하거나 폐업한,법인세법
외국 자회사에 대한 지불 보고서 (자본 및 금융 투자 프로젝트에 관한 법률.”,"대통령령으로 정하는 기한까지 매입처별 세금계산서합계표(「부가가치세법」 제54조에 따른 매입처별 세금계산서합계표를 말한다. 이하 같다)를 납세지 관할 세무서장에게 제출하여야 한다. 다만, 「부가가치세법」 제54조 제출한",법인세법
각 구매에 대한 세금 계산 신청에 따라 VAT는 VAT에 대한 법률에 따라 면제됩니다. 제품 또는 서비스는 특별 세금 제한에 관한 법률에 따라 제공되며 35 번째 세금은 32 (1) 및 기사를 위탁합니다. 7 및 제 7 조,법원행정처장에게 「가족관계의 등록 등에 관한 법률」 제11조제4항에 따른 등록전산정보자료를 요청할 수 있다. 이 경우 요청을 받은 법원행정처장은 특별한 사유가 없으면 이에 협조하여야 한다.,법인세법
컴퓨터 데이터 등록에 대한 정보 요청에 대해서는 세금 서비스 책임자가 대통령 입법에 의해 규정 된 주주 및 주주의 결정을 모니터링하기 위해 필요합니다., 신탁재산에 귀속되는 소득에 대하여 그 신탁의 위탁자가 법인세를 납부할 의무가 있다. ,법인세법
신뢰 또는 (2) 기밀 소득에도 불구하고 존재하지 않거나 자세히 존재하지 않는 신탁 또는 공산당과 같은 대통령 입법에 의해 규정 된 요구 사항을 충족하는 신뢰의 경우.,매년 1월 1일부터 12월 31일까지를 그 법인의 사업연도로 한다.,법인세법
보고서가 필요한 회사가 작업 연도에 대한 보고서를 작성하지 않는 경우," 그 법인의 사업연도는 변경되지 아니한 것으로 본다. 다만, 법령에 따라 사업연도가 정하여지는 법인의 경우 관련 법령의 개정에 따라 사업연도가 변경된 ",법인세법
회사에 비즈니스 타당성 기간 마감일이없는 경우,"종전의 사업연도 개시일부터 변경된 사업연도 개시일 전날까지의 기간을 1사업연도로 한다. 다만, 그 기간이 1개월 미만인",법인세법
когда бизнес -год меняется 염 -а а а а а а а менений В деловом гододе Â,그 사업연도 개시일부터 합병등기일 또는 분할등기일까지의 기간을 그 해산한 법인의 1사업연도로 본다.,법인세법
국내 회사가 프로젝트 연도의 합병 또는 부서에 따라 해산 된 경우 프로젝트 연도의 의제, 조직변경 전의 사업연도가 계속되는 것으로 본다. ,법인세법
프로젝트 연도의 의제가있는 경우 내부 회사가 프로젝트 78에 따라 조직을 변경했을 때,그 사업연도 개시일부터 연결사업연도 개시일 전날까지의 기간을 1사업연도로 본다.,법인세법
국내 기업이 연중 연결 세금 방법을받는 경우.,"그 사업연도 개시일부터 그 사업장을 가지지 아니하게 된 날까지의 기간을 1사업연도로 본다. 다만, 국내에 다른 사업장을 계속하여 가지고 있는",법인세법
주택 공사가있는 외국 자회사가 프로젝트 연도에 내부 작업이없는 경우,그 사업연도 개시일부터 신고일까지의 기간을 1사업연도로 본다.,법인세법
"프로젝트 연도의 의제에 관해서는, 내부 작업이없는 외국 자회사는 내부 판사에게 내부 부동산의 양도로 인한 수입을 가져 오지 않기 때문에 내부 판사에게 알렸다. 납세자의 관할권.", 각각 그 자산의 소재지로 한다. ,법인세법
"납세자의 경우, 외국 회사의 납세자는 내부 작업의 틀 안에 있어야하지만 내부 작업이없는 외국 기업의 경우", 대통령령으로 정하는 장소로 한다. ,법인세법
패혈증 납세자가있는 납세자의 납세자는 해당 의무의 위치이지만 한국에는 입장이 없다면 한국에는 입장이 없습니다., 대통령령으로 정하는 바에 따라 해당 법인에 이를 알려야 한다. ,법인세법
세금 납부 임명을 위해 공식적으로 임명 된 국가 세국 또는 국가 세 직원이 납세자로 임명되는 경우, 종전의 납세지를 그 법인의 납세지로 한다. ,법인세법
납세자의 변경을보고하지 않는 경우, 그 사실을 납세지 관할 세무서장에게 신고하여야 한다. ,법인세법
외국 자회사가 한국의 한국에 있지 않다면 한국에는 외국 자회사가 없습니다., 해당 사업연도의 소득금액을 계산할 때 대통령령으로 정하는 바에 따라 감가상각비를 손금에 산입하여야 한다. ,법인세법
기부금을 지불하는 경우,같은 항 각 호의 금액의 합계액의 100분의 50을 초과하는 금액은 해당 사업연도의 소득금액을 계산할 때 손금에 산입하지 아니한다.,법인세법
환대 비용에 대한 부동산 임대 프로젝트의 주요 프로젝트와 같은 대통령법이 요구하는 국내 회사의 경우.,“800만원”을 각각 “400만원”으로 한다.,법인세법
"대통령 법률에 의해 요구되는 국내 회사의 경우, 이는 비즈니스 자동차와 관련된 산업 비용의 인큐베이션과 같은 대규모 프로젝트로서 사업 대여 사업과 같은 대통령 법률에 의해 요구됩니다.", 대통령령으로 정하는 순위에 따라 적용한다. ,법인세법
지불의 각 단락 1에 따라 차입의 이익의 의견이 동시에 사용되는 경우., 그 금액을 결산을 확정할 때 손비로 계상한 것으로 본다. ,법인세법
"극복 할 수없는 국내 기업에 대한 지침 원칙을 적용 할 때, 극복 할 수없는 국내 기업은 공동 재고 회사의 외부 감사에 관한 제 2 조 (7) 및 법의 9 조에 따라 감사를받는 내적 국내 기업입니다. 세금 조정 신청이 제 60 (2) 조 및 작업량에 따라 세금 조정 신청이 이루어질 때 자신의 사업의 합.", 그 금액을 먼저 계상한 사업연도의 고유목적사업준비금부터 차례로 상계(相計)하여야 한다. 이 경우 고유목적사업등에 지출한 금액이 직전 사업연도 종료일 현재의 고유목적사업준비금의 잔액을 초과한 경우 초과하는 금액은 그 사업연도에 계상할 고유목적사업준비금에서 지출한 것으로 본다. ,법인세법
"극복 할 수없는 내부 자회사 인 경우, 고유 한 프로젝트에 소비 된 기업 보호 구역의 비 그래픽 영역의 인큐베이션을위한 높은 수준의 프로젝트가 포함 된 프로젝트 매장량이 포함됩니다.", 해산등기일 현재의 고유목적사업준비금 잔액은 그 다른 비영리내국법인이 승계할 수 있다. ,법인세법
비 쉐이킹 기업 보호 구역의 프로젝트가 높은 수준의 프로젝트 매장량을 포함하는 비영리 자회사가 포괄적으로 이전하고 다른 안내 할 수없는 내부 자회사에게 프로젝트의 모든 권리와 의무를 거부 할 때., 대통령령으로 정하는 바에 따라 계산한 이자상당액을 해당 사업연도의 법인세에 더하여 납부하여야 한다. ,법인세법
불가능한 내부 기업 준비금의 기여를 위해 단락 4 및 (6)에 따라 고유 한 프로젝트의 준비금의 균형을 포함합니다., 적용하지 아니한다. ,법인세법
"대통령법의 경우,이 법 등이 법 등이 법과 같은 대통령법의 경우,이 법률 또는이 법과 같은 기타 법률 또는 불가능한 내부 기업 보호 구역의 입학에 관한 기타 법률.", 해당 사유가 발생한 날)이 속하는 사업연도의 소득금액을 계산할 때 익금에 산입한다. ,법인세법
"책임의 혜택에 대한 책임은 대통령 법률의 규칙에 포함되며 대통령 입법에 따라 연말 (해고 3 년 전) 이후 3 년 후 대통령 법률에 의해 규정 된 대통령의 법률에 따라 포함됩니다. 손바닥 (3 년 전 해고), 이것은 그에 의해 처방된다.처방의 경우", 대통령령으로 정하는 바에 따라 계산한 금액의 범위에서 그 금액을 결산을 확정할 때 손비로 계상한 것으로 본다. ,법인세법
비상 위험 매장량을 적용 할 때 한국 자회사는 한국의 국제 회계 표준에 적용됩니다., 그 퇴직급여충당금에서 먼저 지급한 것으로 본다. ,법인세법
연금 지불을 포함한 한국 자회사는 관리자 또는 직원에게 연금을 지불합니다., 대통령령으로 정하는 바에 따라 계산한 금액의 범위에서 그 금액을 결산을 확정할 때 손비로 계상한 것으로 본다. ,법인세법
"상속 상속 상속의 이점을 적용 할 때, 직접 채권의 즉각적인 지불은 세금 조정 신청을 위해 할당되며,이 금액은 해당 업체 연도의 장점과 일치합니다.", 취득 또는 개량에 사용하려는 국고보조금등의 금액을 준용하여 손금에 산입할 수 있다. 이 경우 허가 또는 인가의 지연 등 대통령령으로 정하는 사유로 국고보조금등을 기한 내에 사용하지 못한 ,법인세법
"연말 전에 구매하거나 개선되지 않은 내부 자회사는 연말에 지불되며, 이는 국가 보조금이 취득한 비즈니스 행위의 금액을 지불합니다.", 사업용자산의 취득 또는 개량에 사용된 것으로 본다. ,법인세법
"국내 자회사가 자산 이외의 자산으로 주 보조금을 사용하는 경우, 국가 보조금이 취득한 사업 자산에 기여를 신청할 때 자산과 다른 자산으로 사용됩니다.", 국고보조금등의 사용계획서)를 납세지 관할 세무서장에게 제출하여야 한다. ,법인세법
